Cl32Na32_82254e
time                          T                             E_tot                         E_kin                         E_pot                         V                             MSD                           
253                           283.0617678345265             -211.4565793286748            2.3416672888961285            -213.79824661757092           1404.3910705817434            0.02353647347890229           
254                           289.4221983899468             -211.38319815162296           2.3942848228317954            -213.77748297445476           1404.3910705817434            0.023618203576814694          
255                           302.2266090136472             -211.2605057676419            2.5002110655048835            -213.76071683314677           1404.3910705817434            0.023697346766588034          
256                           284.31697566023               -211.38697770959993           2.3520511677530376            -213.73902887735298           1404.3910705817434            0.02379862936709316           
257                           269.5563198128193             -211.48295952504893           2.2299416182191676            -213.71290114326808           1404.3910705817434            0.023926840667148435          
258                           269.0492235006609             -211.4562945616541            2.2257465944419               -213.68204115609598           1404.3910705817434            0.02408482507992536           
259                           274.52715602651296            -211.38073441366558           2.2710635424165435            -213.65179795608213           1404.3910705817434            0.02423864962280256           
260                           254.69374596974643            -211.51376586804503           2.1069889380908062            -213.62075480613584           1404.3910705817434            0.024378236943704626          
261                           265.72098588918305            -211.399408045056             2.198213292420599             -213.5976213374766            1404.3910705817434            0.02447202979335357           
262                           272.4180223217821             -211.32845125766673           2.25361544463188              -213.58206670229862           1404.3910705817434            0.02453153476232618           
263                           292.5062791030014             -211.14779710187187           2.4197983034311865            -213.56759540530305           1404.3910705817434            0.024604598069682498          
264                           298.1612667209301             -211.08231613596962           2.466579963933488             -213.54889609990312           1404.3910705817434            0.02467841200039822           
265                           291.38215208268815            -211.1194671938521            2.4104988085111563            -213.52996600236327           1404.3910705817434            0.02474639860112994           
266                           304.9051347438267             -210.99297910324842           2.5223695368972283            -213.51534864014565           1404.3910705817434            0.024797138194074225          
267                           305.96163561664457            -210.97121241705102           2.531109585238953             -213.50232200229              1404.3910705817434            0.024842867226861808          
268                           279.2512094443698             -211.18120550976226           2.310143922095583             -213.49134943185786           1404.3910705817434            0.024871094849551537          
269                           282.51758337368864            -211.1440007435764            2.337165448323245             -213.48116619189966           1404.3910705817434            0.024905961348045902          
270                           289.7316135538683             -211.08052033757235           2.396844502203497             -213.47736483977584           1404.3910705817434            0.024904935613209517          
271                           313.92991201852647            -210.87795003481023           2.5970282444132913            -213.4749782792235            1404.3910705817434            0.024895274542743432          
272                           292.35729946204367            -211.05234828999818           2.4185658489227193            -213.4709141389209            1404.3910705817434            0.02488337561221637           
273                           290.3248717940904             -211.06529137896533           2.4017523123455167            -213.46704369131083           1404.3910705817434            0.024864065801004143          
274                           287.76794843501807            -211.08393460396016           2.3805998132427257            -213.46453441720288           1404.3910705817434            0.024851976591821933          
275                           263.6320010905089             -211.28386393966136           2.1809318792241825            -213.46479581888553           1404.3910705817434            0.02482426460462107           
276                           258.76718873366934            -211.32329225234076           2.1406870519210184            -213.46397930426178           1404.3910705817434            0.024784701938482406          
277                           271.09236024699743            -211.22447935028038           2.2426487233384975            -213.46712807361888           1404.3910705817434            0.024740123928875535          
278                           277.67991621634957            -211.17787340257686           2.2971451834051995            -213.47501858598207           1404.3910705817434            0.02469403088260741           
279                           299.1814951642539             -211.00857798878184           2.4750199436284124            -213.48359793241025           1404.3910705817434            0.02464473001944778           
280                           307.66918780358606            -210.948070258996             2.545235544851349             -213.49330580384736           1404.3910705817434            0.024582905997223566          
281                           287.523243227379              -211.12516236078437           2.378575455857641             -213.503737816642             1404.3910705817434            0.024520465165774382          
282                           290.65376557014497            -211.106176582978             2.4044731312070686            -213.51064971418506           1404.3910705817434            0.024464152793248484          
283                           306.1764589809979             -210.98049559647512           2.5328867409779465            -213.51338233745307           1404.3910705817434            0.02444812431370581           
284                           315.8085161785497             -210.9031520413714            2.61256925492829              -213.51572129629972           1404.3910705817434            0.0244428912464342            
285                           337.1231342446117             -210.73041842239044           2.7888973556196897            -213.51931577801014           1404.3910705817434            0.02444760104637873           
286                           343.5847411169502             -210.6812336227138            2.8423518845107365            -213.52358550722454           1404.3910705817434            0.02444469390332305           
287                           350.60301904315196            -210.62925768735585           2.9004115510276773            -213.52966923838352           1404.3910705817434            0.024437230412591205          
288                           377.70380579195705            -210.41140000572446           3.124606525568092             -213.53600653129254           1404.3910705817434            0.024449091547767112          
289                           374.04221782842507            -210.44562337026994           3.09431553704918              -213.5399389073191            1404.3910705817434            0.02448012916109334           
290                           368.0144382441653             -210.4946830859072            3.04444990388678              -213.53913298979398           1404.3910705817434            0.02454290007741441           
291                           347.2279112786888             -210.66541126221708           2.872490509238795             -213.53790177145586           1404.3910705817434            0.024603349151589942          
292                           359.74902506123925            -210.5606734325518            2.9760731399467506            -213.53674657249854           1404.3910705817434            0.024653021319453367          
293                           384.02552382385846            -210.35977309940205           3.176903804844544             -213.5366769042466            1404.3910705817434            0.024695443874146874          
294                           375.8557150896233             -210.43252679604853           3.1093179418159487            -213.5418447378645            1404.3910705817434            0.024711852619692564          
295                           379.04127642044506            -210.4117473738106            3.135670934741219             -213.54741830855184           1404.3910705817434            0.024725759780678442          
296                           340.9439292710977             -210.72807793357615           2.820505406397955             -213.5485833399741            1404.3910705817434            0.024748520931490926          
297                           327.2466280439693             -210.84050311523023           2.70719260377152              -213.54769571900175           1404.3910705817434            0.024766507008334864          
298                           344.75436995468044            -210.69320490251403           2.852027799454727             -213.54523270196876           1404.3910705817434            0.024790787807898285          
299                           325.25343623244663            -210.85352023765347           2.690703651196806             -213.54422388885027           1404.3910705817434            0.02481019448575807           
